stop_id,stop_name,lat,lon,routes,toward
28735,NORTH BROAD ST AT KING ST,40.68638000000001,-74.21475000000001,113|59,Plainfield
28736,NORTH BROAD ST AT WILDER ST,40.68437,-74.21451,113|59,Plainfield
28737,N BROAD ST AT NORTH AVE,40.68194,-74.21428,112|59,Plainfield
28738,NORTH BROAD ST AT DEWITT RD,40.68027,-74.21381000000001,112|59,Plainfield
28739,NORTH BROAD ST AT SALEM AVE,40.67614,-74.21343,112|59,Plainfield
28740,NORTH BROAD ST AT PARKER RD,40.67295,-74.21372000000001,112|24|59,
28741,NORTH BROAD ST AT PRINCE ST,40.67138000000001,-74.21486,112|24|59,
28746,PEARL ST AT WASHINGTON AVE,40.65998,-74.21787,48,
28747,RAHWAY AVE AT SEIB AVE,40.65534,-74.23153,115|48,
28748,RAHWAY AVE AT ELMORA AVE,40.65652,-74.22911,48,
28749,RAHWAY AVE AT DEWEY PL,40.65758,-74.22692,48,
28750,RAHWAY AVE AT GROVE ST,40.65831,-74.22542,48,
28752,RAHWAY AVE AT SOUTH ST,40.66002,-74.22148,48,
28753,RAHWAY AVE AT BROAD ST,40.66191000000001,-74.21555000000001,26|48|52|56|57,
28754,RAHWAY AVE AT CHERRY ST,40.66142000000001,-74.21887000000001,48,
28755,RAHWAY AVE AT CHILTON ST,40.66007,-74.22164000000001,48,
28756,RAHWAY AVE AT DE HART PL,40.65929000000001,-74.22347,48,
28757,RAHWAY AVE AT GROVE ST,40.6582,-74.22595000000001,48,
28758,RAHWAY AVE AT CLOVER ST,40.65747,-74.22744,48,
28759,RAHWAY AVE AT S ELMORA AVE,40.65622,-74.23005,115|48,
28760,RAHWAY AVE AT BELLEVUE ST,40.65528,-74.23202,115|48,
28761,US-1 & 9 AT EAST JERSEY ST,40.66297,-74.20636,62,Elizabeth
28762,US-1 & 9 AT WILLIAM ST,40.66501,-74.20508000000001,62,Elizabeth
28763,US-1 & 9 AT ANNA ST,40.66859,-74.20285000000001,62,Elizabeth
28764,US-1 & 9 AT OLIVE ST,40.67053000000001,-74.20172000000001,62,Elizabeth
28765,US-1 & 9 200'S OF FAIRMOUNT AVE,40.67285,-74.20033000000001,62,Elizabeth
28766,US-1 & 9 AT NORTH AVE,40.67703,-74.19708,62,Elizabeth
28767,US-1 & 9 AT NECK LN,40.68028,-74.19546000000001,62,Newark
28768,US-1 & 9 AT NORTH AVE,40.67729000000001,-74.19766,62,Newark
28769,US-1 & 9 AT FAIRMOUNT AVE,40.67337000000001,-74.20038000000001,62,Newark
28770,US-1 & 9 AT JULIA ST,40.67159,-74.20143,62,Newark
28771,US-1 & 9 AT OLIVE ST,40.67012,-74.20229,62,Newark
28772,US-1 & 9 AT ANNA ST,40.66824,-74.2034,62,Newark
28773,US-1 & 9 AT LAFAYETTE ST,40.66396,-74.20616000000001,62,Newark
28774,S BROAD ST AT BAYWAY AVE,40.64791,-74.2163,58,Elizabeth
28775,SOUTH BROAD ST AT SUMMER ST,40.65061,-74.21604,58,Elizabeth
28776,SOUTH BROAD ST AT GARDEN ST,40.65263,-74.21582000000001,58,Elizabeth
28777,SOUTH BROAD ST AT GROVE ST,40.6551,-74.21561000000001,58,Elizabeth
28778,SOUTH BROAD ST AT SOUTH ST,40.65804000000001,-74.21543000000001,58,Elizabeth
28779,S BROAD ST AT PEARL ST,40.65966,-74.21518,58,Elizabeth
28780,S BROAD ST AT PEARL ST,40.66002,-74.21509,26|48|52|56|57|58,
28781,SOUTH BROAD ST AT RAHWAY AVE,40.66164000000001,-74.21521,58,Kenilworth
28782,S BROAD ST AT PEARL ST,40.65995,-74.21538000000001,58,Kenilworth
28783,SOUTH BROAD ST AT SOUTH ST,40.65745,-74.21553,58,Kenilworth
28784,SOUTH BROAD ST AT GROVE ST,40.65494,-74.21576,58,Kenilworth
28785,SOUTH BROAD ST AT GARDEN ST,40.65293,-74.21595,58,Kenilworth
28786,SOUTH BROAD ST AT SUMMER ST,40.65023,-74.21625,58,Kenilworth
28787,S BROAD ST AT BAYWAY AVE,40.64785000000001,-74.21645000000001,58,Kenilworth
28788,SOUTH ELMORA AVE AT LIDGERWOOD AVE,40.65218,-74.22326000000001,115,Rahway
28789,SOUTH ELMORA AVE AT ERICO AVE,40.65343,-74.22509000000001,115,Rahway
28790,SOUTH ELMORA AVE AT FAY AVE,40.6546,-74.22674,115,Rahway
28791,SOUTH ELMORA AVE AT CEDAR AVE,40.65541,-74.22791000000001,115,Rahway
28792,S ELMORA AVE AT RAHWAY AVE,40.65613,-74.22914,115,New York
28793,SOUTH ELMORA AVE AT CEDAR AVE,40.65515000000001,-74.22774000000001,115,New York
28794,SOUTH ELMORA AVE AT FAY AVE,40.65415,-74.22631000000001,115,New York
28795,SOUTH ELMORA AVE AT ERICO AVE,40.65314,-74.22483000000001,115,New York
28796,SOUTH ELMORA AVE AT LIDGERWOOD AVE,40.65197000000001,-74.22313000000001,115,New York
28797,3RD ST AT E JERSEY ST,40.65206000000001,-74.19102000000001,24,
28798,3RD ST AT BROADWAY,40.65269000000001,-74.18988,24,
28799,3RD ST AT COURT ST,40.65378,-74.1879,24,
28800,3RD ST AT PINE ST,40.65498,-74.18569000000001,24,
28801,3RD ST AT RIPLEY PL,40.65652,-74.18287000000001,24,
28802,3RD ST AT RIPLEY PL,40.65657,-74.18301000000001,24,
28803,3RD ST AT PINE ST,40.65477000000001,-74.18624000000001,24,
28804,3RD ST AT COURT ST,40.65356000000001,-74.1885,24,
28805,3RD ST AT BROADWAY,40.65268,-74.19012000000001,24,
28806,TRUMBULL ST AT MONSIGNOR KEMEZIS PL,40.65608,-74.18072000000001,24,
28807,TRUMBULL ST AT 1ST ST,40.65485,-74.1777,24,
28808,TRUMBULL ST AT 1ST ST,40.65504000000001,-74.17776,24,
28809,TRUMBULL ST AT 2ND ST,40.65596,-74.18006000000001,24,
28810,WASHINGTON AVE AT GROVE ST,40.65561,-74.2192,56|57,
28811,WASHINGTON AVE AT SOUTH ST,40.65774,-74.21844,56|57,
28812,WASHINGTON AVE AT PEARL ST,40.65971,-74.21767000000001,56|57,
28813,WASHINGTON AVE AT PEARL ST,40.65957,-74.21784000000001,56|57,
28814,WASHINGTON AVE AT SOUTH ST,40.65732000000001,-74.21871,56|57,
28815,WASHINGTON AVE AT GROVE ST,40.65519,-74.21948,56|57,
28816,WESTFIELD AVE AT CITY LINE,40.66407,-74.24551000000001,113|58,Kenilworth
28817,WESTFIELD AVE AT COLONIA RD,40.66466,-74.24106,113|58,Kenilworth
28818,WESTFIELD AVE AT SPRINGFIELD RD,40.66516,-74.23754000000001,113|58,Kenilworth
28819,WESTFIELD AVE AT ELMORA AVE,40.66565000000001,-74.23383000000001,58,Kenilworth
28820,WESTFIELD AVE AT STILES ST,40.666,-74.23119000000001,58,Kenilworth
28821,WESTFIELD AVE AT MAGIE AVE,40.66645,-74.22775,52|58,Kenilworth
28822,WESTFIELD AVE AT CHILTON ST,40.667,-74.22385000000001,52|58,Kenilworth
28823,WESTFIELD AVE AT CHERRY ST,40.66742,-74.22124000000001,52|58,Kenilworth
28824,WESTFIELD AVE AT LOWDEN ST,40.66776,-74.22005,52|58,Kenilworth
28825,WESTFIELD AVE AT MORRIS AVE,40.66881,-74.21730000000001,26|52|58,Elizabeth
28826,WESTFIELD AVE AT LOWDEN ST,40.66798,-74.21974,52|58,Elizabeth
28827,WESTFIELD AVE AT CHERRY ST,40.66748,-74.22146000000001,52|58,Elizabeth
28828,WESTFIELD AVE AT CHILTON ST,40.66699000000001,-74.22476,52|58,Elizabeth
28829,WESTFIELD AVE AT MAGIE AVE,40.66653,-74.22879,58,Elizabeth
28830,WESTFIELD AVE AT STILES ST,40.6661,-74.23193,58,Elizabeth
28831,WESTFIELD AVE AT ELMORA AVE,40.66575,-74.23459000000001,113|58,Elizabeth
28832,WESTFIELD AVE AT SPRINGFIELD RD,40.66537,-74.23725,113|58,Elizabeth
28833,WESTFIELD AVE AT COLONIA RD,40.66485,-74.24128,113|58,Elizabeth
28834,WESTFIELD AVE AT CITY LINE,40.66436,-74.24480000000001,113|58,Elizabeth
28835,W JERSEY ST AT DE HART PL,40.66297,-74.22526,112|59,Newark
28836,W JERSEY ST AT CHILTON ST,40.66375,-74.22224,112|59,Newark
28837,W JERSEY ST AT CHERRY ST,40.66435000000001,-74.21978,112|59,Newark
28838,W JERSEY ST AT PRICE ST,40.66475000000001,-74.21822,112|59,Newark
28839,W JERSEY ST AT PRICE ST,40.66486,-74.21823,112|59,Plainfield
28840,W JERSEY ST AT CHERRY ST,40.66422,-74.22067000000001,112|59,Plainfield
28841,W JERSEY ST AT CHILTON ST,40.66366,-74.22299000000001,112|59,Plainfield
28842,W JERSEY ST AT DE HART PL,40.66285000000001,-74.226,112|59,Plainfield
28843,IKEA DR 2000'N OF NORTH AVE,40.66935,-74.17173000000001,111|40|62,Elizabeth
28844,IKEA DR AT IKEA,40.67396,-74.16975000000001,111|40|62,Elizabeth
28845,IKEA DR 200'N OF BIG LOTS STORE,40.67206,-74.17105000000001,111|40|62,Elizabeth
28846,CORBIN ST 1000' S OF NORTH FLEET ST.,40.68464,-74.16325,40,Kearny
28847,EARHART DR AT METROPLEX RD,40.67764,-74.18729,62,Elizabeth
28852,EARHART DR AT METROPLEX RD,40.67726,-74.18725,62,Newark
28853,GLIMCHER REALTY WAY AT MARRIOTT,40.66317,-74.17722,111|24,
28854,GLIMCHER REALTY WAY AT MARRIOTT,40.66307,-74.1774,24,
28855,JERSEY GARDENS - MAIN ENTRANCE,40.66180000000001,-74.17093000000001,111|115,
28856,JERSEY GARDENS - CINEMA BUS STOP,40.65863,-74.16757000000001,24|40,
28858,LYLE KING ST 400' W OF MCLESTER ST#,40.67924,-74.16034,40,Kearny
28867,CLIFTON ST AT PULASKI ST#,40.64638,-74.20886,58,Kenilworth
28868,AMBOY AVE AT BAYWAY AVE#,40.63777,-74.20261,58,Kenilworth
28915,BLOY ST AT RUTGERS AVE,40.69662,-74.23771,113|66,New York
28916,BLOY ST AT MUNDET PL,40.70119,-74.23899,26,Irvington
28917,BLOY ST AT CHAPMAN ST,40.70076,-74.23902000000001,113|114|26,Bridgewater
28918,BLOY ST AT RUTGERS AVE,40.69657,-74.23777000000001,113|66,Dunellen
28919,LONG AVE AT BLOY ST,40.6987,-74.23804000000001,113|114|26,New York
28920,LONG AVENUE AT NEW YORK PLACE,40.69883,-74.23310000000001,26,Elizabeth
28921,LONG AVENUE AT NEW YORK PLACE,40.6989,-74.23372,26,Irvington
28922,LONG AVE AT BLOY ST,40.69875,-74.23829,26,Irvington
28923,MAPLE AVE 313' N OF HILLSIDE AVE.,40.69966,-74.22345,99,
28924,MAPLE AVE AT CLARK ST,40.70146,-74.22161000000001,99,
28925,MAPLE AVE AT SUMMER AVE,40.70319000000001,-74.21996,99,
28926,MAPLE AVE AT CONKLIN AVE,40.70355,-74.21975,99,
28927,MAPLE AVE AT CLARK ST,40.70167,-74.22153,99,
28928,MAPLE AVE AT HILLSIDE AVE,40.69905000000001,-74.22422,99,
28929,CHESTNUT AVE AT HILLSIDE AVE,40.70444000000001,-74.23376,26|99,
28930,CHESTNUT AVE AT RAMSEY AVE,40.70838000000001,-74.23279000000001,26|99,
28931,CHESTNUT AVE AT RAMSEY AVE,40.70817,-74.23296,26,Elizabeth
28932,HILLSIDE AVE AT BLOY ST,40.70223,-74.23871000000001,26|99,
28933,HILLSIDE AVE AT FLORENCE AVE,40.70355,-74.23428000000001,99,
28934,HILLSIDE AVE 105' W OF HIAWATHA AVE,40.70199,-74.23110000000001,99,
28935,HILLSIDE AVE AT HIGHLAND AVE,40.70010000000001,-74.2278,113|114|66|99,
28936,HILLSIDE AVE AT BOA PL,40.69869000000001,-74.22537000000001,113|114|66|99,
28937,HILLSIDE AVE AT MUNN AVE,40.69809,-74.22069,113|114|66,New York
28938,HILLSIDE AVE AT MUNN AVE,40.69817,-74.22069,113|114|65|66,Bridgewater
28939,HILLSIDE AVE AT BOA PL,40.69913,-74.22596,113|114|66|99,
28940,HILLSIDE AVE AT HIGHLAND AVE,40.70081,-74.22884,113|114|66|99,
28941,HILLSIDE AVE AT HIAWATHA AVE,40.70215,-74.23117,113|114|99,
28942,HILLSIDE AVE AT MONTGOMERY ST,40.70352,-74.23467000000001,26,Elizabeth
28943,HILLSIDE AVE 335' E OF BLOY ST.,40.70259,-74.23792,26,Elizabeth
28944,LIBERTY AVE AT LIVINGSTON RD,40.69075,-74.23636,113|26|66,Mountainside
28945,LIBERTY AVE AT FITZPATRICK ST,40.69313,-74.23662,113|26|66,Mountainside
28946,LIBERTY AVE AT BLOY ST,40.69479,-74.23548000000001,26|66,Mountainside
28947,LIBERTY AVE AT MILLARD AVE,40.69626,-74.23411,26|66,Mountainside
28948,LIBERTY AVE AT LONG AVE,40.69871000000001,-74.23205,66,Mountainside
28949,LIBERTY AVE AT FLORENCE AVE,40.70084000000001,-74.22986,113|114|66,New York
28950,LIBERTY AVE AT FLORENCE AVE,40.70043,-74.23049,66,Newark
28951,LIBERTY AVE AT LONG AVE,40.69857,-74.23240000000001,26|66,Newark
28952,LIBERTY AVE AT RUTGERS AVE,40.69629,-74.23425,26|66,Newark
28953,LIBERTY AVE AT BLOY ST,40.69427,-74.23608,113|26|66,Newark
28954,LIBERTY AVE AT FITZPATRICK ST,40.69262000000001,-74.23676,113|26|66,Newark
28955,LIBERTY AVE AT CONANT ST,40.69003,-74.23711,113|26|66,Newark
28956,N BROAD ST AT COE AVE,40.69104,-74.21538000000001,113|59,Newark
28957,N BROAD ST AT HOLLYWOOD AVE,40.69488,-74.21586,113|59,Newark
28958,N BROAD ST AT MERTZ AVE,40.69827,-74.21631000000001,59|65|66,Newark
28959,N BROAD ST AT MERTZ AVE,40.69825,-74.21652,59|65|66,Plainfield
28960,N BROAD ST AT RIDGEWAY AVE,40.69502000000001,-74.21599,113|59,Plainfield
28961,N BROAD ST AT COE AVE,40.69102,-74.2155,113|59,Plainfield
28962,N BROAD ST AT HURDEN ST,40.68832,-74.2149,113|59,Plainfield
28963,NORTH AVE AT IRVINGTON AVE,40.67921,-74.22273000000001,113,New York
28964,NORTH AVE AT WESTMINSTER AVE,40.68108,-74.21877,113,New York
28965,NORTH AVE AT WESTMINSTER AVE,40.6808,-74.21958000000001,113,Dunellen
28966,NORTH AVE AT IRVINGTON AVE,40.67917000000001,-74.22295000000001,113,Dunellen
28967,RAMSEY AVE AT BLOY ST,40.70351,-74.23991000000001,99,
28968,US-22 AT BLOY ST,40.69909000000001,-74.23716,65,Somerville
28969,US-22 AT BLOY ST,40.69924,-74.23826000000001,65,Newark
28971,BOULEVARD AT N. 12TH ST,40.6752,-74.29914000000001,58,Kenilworth
28972,BOULEVARD AT COOLIDGE DR,40.67558,-74.29552000000001,58,Kenilworth
28973,KENILWORTH BLVD AT 21ST ST,40.67597000000001,-74.29157000000001,58,Kenilworth
28974,BOULEVARD AT S. 23RD ST,40.67616,-74.28988000000001,58,Kenilworth
28975,BOULEVARD 60' W OF MICHIGAN AVE,40.67702000000001,-74.28695,58,Kenilworth
28976,BOULEVARD AT MICHIGAN AVE,40.67714,-74.28710000000001,58,Elizabeth
28977,BOULEVARD AT N. 23RD ST,40.67634,-74.28944,58,Elizabeth
28978,KENILWORTH BLVD AT 21ST ST,40.67614,-74.29132000000001,58,Elizabeth
28979,BOULEVARD AT N. 19TH ST,40.67597000000001,-74.29307,58,Elizabeth
28980,BOULEVARD AT N. 14TH ST,40.67552000000001,-74.29752,58,Elizabeth
28981,BOULEVARD AT N. 12TH ST,40.67534000000001,-74.29932000000001,58,Elizabeth
28984,MICHIGAN AVE AT LEXINGTON AVE,40.66817,-74.28112,58,Elizabeth
28985,MICHIGAN AVE AT FAIRFIELD AVE,40.66896000000001,-74.28154,58,Elizabeth
28986,MICHIGAN AVE AT VERNON AVE,40.67021,-74.28229,58,Elizabeth
28987,MICHIGAN AVE AT SUMMIT AVE,40.67247,-74.28364,58,Elizabeth
28988,MICHIGAN AVE AT NEWARK AVE,40.67458000000001,-74.28490000000001,58,Elizabeth
28989,MICHIGAN AVE AT CLINTON AVE,40.67591,-74.28552,58,Elizabeth
28990,MICHIGAN AVE AT CLINTON AVE,40.67607,-74.28591,58,Kenilworth
28991,MICHIGAN AVE AT NEWARK AVE,40.67473,-74.28514000000001,58,Kenilworth
28993,MICHIGAN AVE AT TRENTON AVE,40.67161,-74.28327,58,Kenilworth
28994,MICHIGAN AVE AT VERNON AVE,40.66996,-74.28231000000001,58,Kenilworth
28995,MICHIGAN AVE AT FAIRFIELD AVE,40.66911,-74.28177000000001,58,Kenilworth
28996,MICHIGAN AVE AT FAITOUTE AVE,40.66778,-74.28104,58,Kenilworth
28997,MONROE AVE AT N. 14TH ST,40.67946000000001,-74.29820000000001,58,Elizabeth
29001,N. 20TH ST AT BOULEVARD,40.67629,-74.29233,58,Elizabeth
29002,N. 20TH ST AT MONROE AVE,40.67977,-74.29295,58,Elizabeth
29003,US-22 AT MICHIGAN AVE,40.69009,-74.29333000000001,114|117|65,New York
29004,20TH ST AT WOOD AVE,40.62075,-74.23601000000001,57,
29005,DRAPKIN AVE AT RARITAN RD,40.64487,-74.27508,112,New York
29006,EDGAR RD AT CLINTON ST,40.62735,-74.2424,56,Winfield
29007,EDGAR RD AT WOODLAWN AVE,40.62854,-74.24133,56,Winfield
29008,EDGAR RD AT WEST BROOK DR,40.63204,-74.23801,56,Winfield
29011,EDGAR RD AT GILCHRIST AVE,40.64409000000001,-74.22753,56,Winfield
29012,US 1 & 9 AT PARK AVE,40.64571,-74.22616000000001,56,Winfield
29013,EDGAR RD AT BACHELLER AVE,40.64752,-74.22497,56,Elizabeth
29014,US 1 & 9 AT PARK AVE,40.64571,-74.2265,56,Elizabeth
29017,EDGAR RD AT INDUSTRIAL LANE,40.62998,-74.24032000000001,56,Elizabeth
29018,EDGAR RD AT CLINTON ST,40.6277,-74.24245,56,Elizabeth
29019,ELIZABETH AVE AT N STILES ST,40.62636000000001,-74.25676,115|94,
29022,ELIZABETH AVE AT MAPLE AVE,40.6339,-74.24891000000001,115|57|94,
29023,ELIZABETH AVE AT ROSELLE ST,40.63552000000001,-74.24718,115|57|94,
29024,ELIZABETH AVE AT BOWERS ST,40.63665,-74.24601000000001,115|57,
29025,ELIZABETH AVE AT LINCOLN ST,40.63904,-74.24348,115|57,
29026,ELIZABETH AVE AT W. BALTIMORE AVE,40.64138000000001,-74.24102,115|57,
29027,ELIZABETH AVE AT ST. MARKS ST,40.64288000000001,-74.23943000000001,115|57,
29028,ELIZABETH AVE AT SHERMAN ST,40.64503000000001,-74.23718000000001,115|57,
29029,ELIZABETH AVE AT MCKINLEY ST,40.64701,-74.23507000000001,115|57,
29030,LINDEN & PARK AVES,40.6495,-74.23246,115|57,
29031,ELIZABETH AVE AT PARK AVE,40.6494,-74.23273,115|57,
29032,ELIZABETH AVE AT MCKINLEY ST,40.64692,-74.23537,115|57,
29033,ELIZABETH AVE AT SHERMAN ST,40.64493,-74.23744,115|57,
29034,ELIZABETH AVE AT ST. MARKS ST,40.64308,-74.23938000000001,115|57,
29035,ELIZABETH AVE AT W. BALTIMORE AVE,40.64128,-74.24129,115|57,
29036,ELIZABETH AVE AT LINCOLN ST,40.63864,-74.24406,115|57,
29037,ELIZABETH AVE AT ROSELLE ST,40.63535,-74.24751,115|57|94,
29038,ELIZABETH AVE AT MAPLE AVE,40.6338,-74.24914000000001,115|57|94,
29039,ELIZABETH AVE AT NORTH WOOD AVE,40.63043,-74.25271000000001,115,Rahway
29040,ELIZABETH AVE AT LUMBER ST,40.62825,-74.25500000000001,115,Rahway
29041,ELIZABETH AVE AT N STILES ST,40.62608,-74.25729000000001,115,Rahway
29042,E. LINDEN AVE AT URBANOWITZ AVE,40.64828000000001,-74.22912000000001,115|57,
29045,LOWER RD AT TREMLEY POINT RD,40.61518,-74.23395000000001,57,
29046,LOWER RD AT PARKWAY AVE,40.61331000000001,-74.23389,57,
29047,LOWER RD 450' N OF AVE. C,40.60919000000001,-74.24984,57,
29048,NORTH WOOD AVE AT ROSEWOOD TER,40.64363,-74.27293,56,Winfield
29049,NORTH WOOD AVE AT MELROSE TER,40.64243,-74.27129000000001,56,Winfield
29050,NORTH WOOD AVE AT PRINCETON RD,40.64015000000001,-74.26829000000001,56,Winfield
29051,RARITAN RD AT BRADBURY AVE,40.64116000000001,-74.28532000000001,112|56,New York
29052,RARITAN RD AT HIGHLAND AVE,40.64213,-74.28368,112|56,New York
29053,RARITAN RD AT SUMMIT TER,40.64359,-74.28131,112|56,New York
29054,RARITAN RD AT FURBER AVE,40.64472000000001,-74.27847000000001,112|56,New York
29055,RARITAN RD AT FURBER AVE,40.64481000000001,-74.27818,112|56,Clark
29056,ROSELLE ST AT ST GEORGES AVE,40.64223,-74.25806,94,
29057,ROSELLE ST AT JACKSON ST,40.64107000000001,-74.25615,94,
29058,ROSELLE ST AT UNION ST,40.6405,-74.25525,94,
29059,ROSELLE ST AT EAST HENRY ST,40.63917,-74.25305,94,
29060,ROSELLE ST AT EAST BLANCKE ST,40.63755,-74.2504,94,
29061,ROSELLE ST AT ZIEGLER AVE,40.63599000000001,-74.24791,94,
29062,ROSELLE ST AT ZIEGLER ST,40.63636,-74.24822,94,
29063,ROSELLE ST AT EAST BLANCKE ST,40.63745,-74.24996,94,
29064,ROSELLE ST AT EAST HENRY ST,40.63930000000001,-74.25301,94,
29065,ROSELLE ST AT EAST CURTIS ST,40.64024000000001,-74.25455000000001,94,
29066,ROSELLE ST AT VAN BUREN AVE,40.64177,-74.25708,94,
29067,ROSELLE ST AT ST GEORGES AVE,40.64275000000001,-74.2587,94,
29068,SAINT GEORGES AVE AT STUART PL,40.62556,-74.27451,115|48,
29069,SAINT GEORGES AVE AT STILES ST,40.62808,-74.27174000000001,115|48,
29070,SAINT GEORGES AVE AT KEEP ST,40.62911,-74.2711,115|48,
29071,SAINT GEORGES AVE AT ERUDO ST,40.63076,-74.27007,115|48,
29072,SAINT GEORGES AVE AT LAURITA ST,40.63215,-74.26906000000001,115|48,
29073,SAINT GEORGES AVE AT DEWITT TERRACE,40.63354,-74.26774,115|48,
29074,SAINT GEORGES AVE AT SUMMIT ST,40.6351,-74.26617,115|48,
29075,ST GEORGES AVE AT WOOD AVE,40.63751000000001,-74.26398,115|48,
29076,SAINT GEORGES AVE AT WASHINGTON AVE,40.64022000000001,-74.26162000000001,115|48,
29077,SAINT GEORGES AVE AT ROSELLE ST,40.64319,-74.25886000000001,115|48,
29078,SAINT GEORGES AVE AT MCCANDLESS ST,40.64427000000001,-74.25567000000001,115|48,
29079,SAINT GEORGES AVE AT LINCOLN ST,40.64485000000001,-74.25283,115|48,
29081,SAINT GEORGES AVE AT CRANFORD AVE,40.64818,-74.24594,115|48,
29082,SAINT GEORGES AVE AT NORA DR,40.6491,-74.24319000000001,115|48,
29083,SAINT GEORGES AVE 265'S OF GRANT ST,40.64974,-74.24130000000001,115|48,
29084,SAINT GEORGES AVE AT ALEXANDER AVE,40.65156,-74.23786000000001,115|48,
29085,SAINT GEORGES AVE AT PARK AVE,40.65260000000001,-74.23629000000001,115|48,
29086,SAINT GEORGES AVE AT HAGEL AVE,40.65417,-74.23366,115|48,
29087,ST GEORGES AVE AT WOOD AVE,40.63692,-74.26476000000001,115|48,
29088,SAINT GEORGES AVE AT SUMMIT TERRACE,40.6352,-74.26633000000001,115|48,
29089,SAINT GEORGES AVE AT DEWITT TERRACE,40.63361,-74.26795,115|48,
29090,SAINT GEORGES AVE AT HOLLYWOOD RD,40.63004,-74.27071000000001,115|48,
29091,SAINT GEORGES AVE AT STILES ST,40.62798,-74.27206000000001,115|48,
29092,SAINT GEORGES AVE AT STUART PL,40.62548,-74.27496000000001,115|48,
29093,STILES ST AT AVIATION PLAZA - 2ND ENTR,40.6206,-74.24399000000001,57,
29095,WOOD AVE AT 20TH ST,40.62117000000001,-74.23597000000001,57,
29096,WOOD AVE AT 15TH ST,40.6233,-74.23887,57,
29097,WOOD AVE AT 12TH ST,40.62485,-74.24092,57,
29098,WOOD AVE 250' N OF EDGAR RD.,40.62715,-74.24446,56|57,
29099,WOOD AVE AT WOOD PL,40.62778,-74.24582000000001,56|57,
29100,WOOD AVE AT MORRIS AVE,40.62927000000001,-74.24908,56|57,
29101,WOOD AVE AT RAILROAD STATION,40.63065,-74.25208,56|57,
29102,WOOD AVE AT BLANCKE ST,40.63197,-74.25497,56,Elizabeth
29103,WOOD AVE AT ELM ST,40.63327,-74.25768000000001,56,Elizabeth
29104,WOOD AVE AT HENRY ST,40.63392,-74.25881000000001,56,Elizabeth
29105,WOOD AVE AT CURTIS ST,40.63479,-74.26023,56,Elizabeth
29106,WOOD AVE AT GESNER ST,40.63616,-74.26246,56,Elizabeth
29107,WOOD AVE AT 5TH AVE,40.64844,-74.27925,112|56,Clark
29108,WOOD AVE AT DRAPKIN AVE,40.64521000000001,-74.27499,112|56,Clark
29109,WOOD AVE AT ST GEORGES AVE,40.63693000000001,-74.26393,56,Winfield
29110,WOOD AVE AT CURTIS ST,40.63457,-74.26007000000001,56,Winfield
29111,WOOD AVE AT ELM ST,40.63315,-74.25779,56,Winfield
29112,WOOD AVE 65' S OF KNOPFE ST,40.63191,-74.25517,56,Winfield
29114,WOOD AVE AT RAILROAD STATION,40.62988,-74.25078,56|57|94,
29115,WOOD AVE AT MORRIS AVE,40.62887000000001,-74.24861,56|57,
29116,WOOD AVE AT STIMPSON AVE,40.62821,-74.24711,56|57,
29118,WOOD AVE AT 11TH ST,40.62519,-74.24158,57,
29119,WOOD AVE AT 15TH ST,40.62324,-74.23895,57,
29120,WOOD AVE AT 17TH ST,40.62214,-74.23748,57,
29121,STILES ST AT HENRY ST#,40.62671,-74.26557000000001,115,Rahway
29124,EDGAR RD AT BACHELLER AVE#,40.6479,-74.22427,56,Winfield
29125,LINDEN AVE 150' S OF ASHTON AVE#,40.64997,-74.22688000000001,57,
29130,STILES ST AT FULLER RD#,40.62678,-74.26694,115,New York
29131,SAINT GEORGES AVE 300' N OF COLUMBIA PL#,40.63145,-74.26988,115|48,
29384,EAST HAZELWOOD AVE AT LEESVILLE AVE,40.60003,-74.274,48,
29385,EAST MILTON AVE AT BROAD ST,40.60587,-74.27698000000001,48,
29386,WEST MILTON AVE 200'E OF IRVING ST,40.60602,-74.27704,48,
29387,ELIZABETH AVE AT EAST GRAND AVE,40.61156,-74.27279,48,
29388,ELIZABETH AVE AT JACKSON AVE,40.61289,-74.27134000000001,48,
29389,ELIZABETH AVE AT WEST SCOTT AVE,40.61385000000001,-74.27047,48,
29390,ELIZABETH AVE AT JACKSON AVE,40.61255000000001,-74.27193000000001,48,
29391,ELIZABETH AVE AT WEST GRAND AVE,40.61116000000001,-74.27346,48,
29392,IRVING ST AT ELIZABETH AVE,40.60907,-74.27639,48,
29393,IRVING ST AT BROAD ST,40.6073,-74.27574,48,
29394,JAQUES AVE AT WEST STEARNS ST,40.60177,-74.28434,48,
29395,JAQUES AVE AT WEST HAZELWOOD AVE,40.60358,-74.28240000000001,48,
29396,JAQUES AVE AT CLINTON ST,40.60587,-74.28073,48,
29397,JAQUES AVE AT CLINTON ST,40.60579000000001,-74.28089,48,
29398,JAQUES AVE AT WEST HAZELWOOD AVE,40.60315000000001,-74.28298000000001,48,
29399,JAQUES AVE AT WALTERS ST,40.60029,-74.28618,48,
29401,MAIN ST AT BRIDGE ST,40.60858,-74.27413,48,
29402,MAIN ST 230'S OF EAST MILTON AVE,40.60466,-74.27516,48,
29405,SAINT GEORGES AVE AT PIERPONT ST,40.60151,-74.28999,115,New York
29406,SAINT GEORGES AVE AT WEST LAKE AVE,40.60407,-74.28976,115,New York
